Receiving Node ID, Transmitting Node ID, RSSI (dBm)
1,5,-90
1,5,-91
1,3,-81
1,0,-100
1,5,-90
1,4,-94
1,5,-91
1,3,-81
1,6,-100
1,0,-100
1,6,-100
1,7,-104
1,2,-64
1,7,-104
1,0,-100
1,2,-64
1,5,-91
1,6,-100
1,7,-104
1,0,-100
1,2,-64
1,6,-99
1,7,-104
1,2,-64
1,3,-82
1,3,-82
1,3,-82
1,0,-99
1,4,-94
1,0,-99
1,5,-91
1,4,-95
1,6,-100
1,0,-98
1,7,-105
1,5,-91
1,5,-91
1,0,-98
1,6,-100
1,7,-105
1,2,-65
1,7,-105
1,3,-81
1,0,-99
1,2,-64
1,5,-91
1,6,-100
1,6,-100
1,2,-64
1,7,-105
1,0,-98
1,2,-64
1,6,-100
1,7,-105
1,2,-64
1,4,-95
1,4,-95
1,4,-94
1,0,-98
1,4,-94
1,0,-100
1,5,-91
1,5,-90
1,6,-99
1,0,-100
1,7,-105
1,5,-91
1,6,-100
1,0,-101
1,6,-100
1,2,-64
1,2,-64
1,7,-104
1,4,-94
1,0,-101
1,5,-91
1,6,-100
1,6,-100
1,2,-64
1,7,-104
1,2,-64
1,6,-100
1,7,-105
1,2,-65
1,4,-94
1,4,-94
1,4,-95
1,5,-91
1,6,-100
1,0,-98
1,7,-104
1,5,-91
1,6,-100
1,0,-98
1,6,-100
1,7,-104
1,2,-64
1,4,-95
1,0,-98
1,5,-91
1,6,-100
1,6,-100
1,2,-64
1,7,-104
1,6,-100
1,2,-64
1,2,-64
1,4,-94
1,6,-99
1,0,-102
1,5,-91
1,6,-100
1,0,-99
1,7,-105
1,5,-91
1,6,-100
1,0,-99
1,6,-100
1,2,-64
1,2,-64
1,4,-95
1,4,-95
1,7,-105
1,5,-91
1,2,-64
1,2,-64
1,6,-100
1,7,-104
1,4,-95
1,0,-100
1,6,-100
1,0,-100
1,5,-91
1,6,-100
1,0,-100
1,7,-104
1,5,-91
1,2,-64
1,6,-100
1,0,-101
1,6,-100
1,2,-64
1,4,-95
1,4,-95
1,7,-104
1,5,-91
1,2,-64
1,6,-100
1,2,-64
1,4,-95
1,5,-91
1,2,-64
1,4,-95
1,0,-99
1,0,-98
1,3,-81
1,3,-81
1,6,-100
1,0,-98
1,3,-81
1,5,-91
1,6,-100
1,0,-99
1,7,-104
1,5,-91
1,2,-64
1,6,-99
1,5,-91
1,2,-64
1,4,-95
1,0,-98
1,7,-105
1,5,-91
1,2,-64
1,2,-64
1,6,-100
1,7,-105
1,5,-91
1,2,-65
1,7,-105
1,0,-100
1,6,-100
1,3,-81
1,6,-100
1,5,-91
1,6,-100
1,5,-91
1,2,-65
1,5,-91
1,2,-65
1,6,-100
1,5,-91
1,2,-65
1,7,-105
1,4,-94
1,7,-105
1,5,-91
1,2,-65
1,2,-65
1,5,-91
1,2,-65
1,4,-94
1,6,-100
1,3,-81
1,3,-81
1,7,-105
1,6,-100
1,2,-65
1,5,-91
1,2,-65
1,7,-104
1,4,-94
1,3,-81
1,7,-104
1,5,-91
1,2,-65
1,2,-65
1,4,-94
1,7,-105
1,5,-90
1,2,-65
1,4,-94
1,6,-100
1,6,-100
1,6,-100
1,5,-90
1,6,-100
1,2,-65
1,0,-99
1,5,-91
1,2,-65
1,4,-94
1,7,-104
1,5,-90
1,5,-89
1,0,-105
1,2,-65
1,4,-92
1,5,-90
1,5,-91
1,2,-65
1,0,-101
1,4,-94
1,7,-104
1,6,-100
1,6,-100
1,5,-90
1,6,-100
1,2,-65
1,2,-65
1,0,-98
1,5,-98
1,2,-65
1,4,-94
1,5,-91
1,6,-100
1,2,-65
1,0,-100
1,2,-65
1,4,-94
1,5,-91
1,5,-91
1,2,-65
1,0,-100
1,4,-94
1,6,-100
1,6,-100
1,5,-91
1,6,-100
1,6,-100
1,2,-65
1,7,-105
1,5,-91
1,2,-65
1,3,-82
1,7,-105
1,4,-94
1,6,-100
1,5,-91
1,6,-99
1,2,-66
1,7,-105
1,0,-97
1,2,-65
1,3,-81
1,7,-105
1,5,-91
1,2,-66
1,0,-98
1,3,-82
1,6,-99
1,6,-100
1,5,-91
1,6,-100
1,6,-100
1,2,-65
1,2,-65
1,7,-105
1,0,-100
1,5,-91
1,2,-64
1,3,-81
1,7,-104
1,4,-94
1,5,-91
1,6,-100
1,2,-65
1,2,-65
1,3,-81
1,7,-104
1,5,-91
1,2,-65
1,3,-81
1,4,-94
1,3,-81
1,6,-100
1,5,-90
1,6,-100
1,6,-100
1,7,-105
1,2,-65
1,3,-81
1,5,-91
1,2,-65
1,3,-81
1,7,-105
1,6,-100
1,6,-100
1,5,-91
1,6,-100
1,7,-104
1,0,-101
1,2,-65
1,3,-81
1,7,-104
1,5,-91
1,3,-81
1,0,-100
1,4,-94
1,3,-81
1,7,-104
1,5,-91
1,6,-100
1,6,-99
1,2,-65
1,2,-65
1,7,-104
1,5,-91
1,3,-81
1,2,-65
1,5,-90
1,6,-100
1,2,-65
1,2,-65
1,3,-81
1,7,-104
1,6,-100
1,5,-91
1,3,-81
1,0,-99
1,4,-94
1,5,-90
1,3,-82
1,5,-90
1,2,-63
1,6,-100
1,2,-64
1,2,-64
1,3,-82
1,5,-91
1,5,-91
1,3,-82
1,3,-82
1,2,-63
1,5,-91
1,6,-100
1,3,-81
1,3,-81
1,6,-100
1,5,-91
1,3,-81
1,6,-99
1,3,-81
1,2,-63
1,2,-63
1,5,-91
1,5,-90
1,2,-64
1,6,-101
1,5,-91
1,3,-81
1,0,-100
1,2,-63
1,5,-93
1,3,-82
1,3,-81
1,5,-88
1,3,-81
1,3,-82
1,5,-94
1,3,-81
1,2,-63
1,7,-104
1,2,-63
1,7,-109
1,7,-107
1,0,-99
1,5,-93
1,2,-63
1,2,-63
1,0,-98
1,0,-98
1,7,-107
1,0,-97
1,5,-92
1,3,-81
1,0,-97
1,5,-90
1,3,-81
1,5,-91
1,3,-81
1,2,-64
1,7,-104
1,2,-64
1,2,-64
1,7,-104
1,5,-90
1,2,-64
1,7,-104
1,0,-100
1,5,-90
1,2,-64
1,7,-104
1,2,-64
1,0,-100
1,4,-95
1,6,-100
1,0,-98
1,7,-104
1,0,-99
1,6,-100
1,3,-81
1,2,-64
1,7,-104
1,2,-64
1,7,-104
1,0,-102
1,5,-91
1,2,-64
1,4,-94
1,4,-95
1,5,-90
1,2,-64
1,7,-104
1,4,-94
1,2,-64
1,0,-101
1,5,-91
1,4,-95
1,6,-99
1,7,-104
1,7,-104
1,0,-100
1,5,-91
1,2,-64
1,7,-104
1,4,-95
1,4,-94
1,5,-91
1,5,-91
1,2,-64
1,4,-95
1,7,-104
1,0,-101
1,5,-91
1,2,-65
1,7,-104
1,4,-94
1,0,-102
1,5,-91
1,4,-94
1,0,-101
1,6,-100
1,2,-64
1,6,-100
1,2,-64
1,4,-94
1,7,-103
1,2,-65
1,4,-94
1,7,-104
1,5,-90
1,4,-94
1,4,-95
1,7,-104
1,6,-100
1,2,-64
1,7,-104
1,4,-94
1,5,-91
1,6,-100
1,2,-64
1,3,-81
1,4,-94
1,2,-64
1,4,-95
1,7,-104
1,4,-94
1,4,-95
1,2,-63
1,5,-91
1,6,-100
1,2,-63
1,7,-104
1,2,-63
1,5,-91
1,4,-108
1,7,-102
1,6,-100
1,6,-100
1,6,-100
1,6,-100
1,4,-94
1,4,-95
1,4,-95
1,5,-91
1,6,-100
1,2,-63
1,4,-95
1,7,-105
1,0,-103
1,6,-100
1,6,-99
1,3,-81
1,4,-94
1,2,-63
1,7,-105
1,5,-91
1,4,-94
1,0,-101
1,7,-104
1,5,-91
1,0,-101
1,4,-95
1,4,-95
1,2,-63
1,4,-95
1,5,-91
1,6,-100
1,2,-64
1,4,-94
1,7,-104
1,5,-91
1,6,-100
1,3,-81
1,4,-94
1,6,-100
1,3,-81
1,7,-105
1,0,-98
1,6,-100
1,4,-94
1,7,-103
1,5,-91
1,0,-98
1,6,-100
1,4,-94
1,4,-94
1,4,-94
1,7,-103
1,7,-103
1,5,-90
1,6,-100
1,3,-81
1,4,-94
1,7,-104
1,7,-104
1,6,-100
1,4,-93
1,6,-100
1,7,-104
1,0,-98
1,6,-100
1,4,-94
1,6,-100
1,4,-94
1,4,-94
1,3,-81
1,7,-104
1,3,-81
1,3,-81
1,7,-104
1,5,-91
1,6,-100
1,6,-100
1,4,-94
1,4,-94
1,3,-81
1,7,-104
1,3,-82
1,7,-104
1,6,-100
1,4,-94
1,5,-91
1,7,-104
1,6,-100
1,4,-94
1,6,-100
1,7,-104
1,4,-94
1,2,-63
1,2,-63
1,3,-81
1,5,-91
1,2,-63
1,3,-82
1,3,-81
1,5,-91
1,0,-100
1,7,-104
1,4,-94
1,4,-94
1,2,-63
1,2,-63
1,3,-81
1,7,-105
1,4,-94
1,5,-91
1,7,-104
1,4,-94
1,5,-91
1,7,-104
1,2,-64
1,2,-64
1,3,-81
1,0,-101
1,0,-101
1,5,-91
1,2,-64
1,0,-100
1,7,-104
1,0,-100
1,5,-91
1,7,-104
1,4,-94
1,4,-94
1,2,-64
1,0,-101
1,5,-91
1,0,-99
1,4,-94
1,5,-91
1,7,-104
1,4,-94
1,5,-91
1,7,-103
1,2,-64
1,2,-64
1,0,-97
1,5,-91
1,2,-64
1,0,-97
1,0,-96
1,0,-95
1,6,-104
1,7,-104
1,4,-94
1,2,-64
1,2,-64
1,0,-98
1,5,-91
1,0,-97
1,6,-100
1,7,-104
1,4,-94
1,2,-64
1,5,-91
1,7,-104
1,6,-100
1,6,-101
